label,area_filled,axis_major_length,axis_minor_length,feret_diameter_max
33170,2619.0,25.88952763127097,11.253796211713896,25.337718918639855
33703,3751.0,21.759045758367943,17.435698490822126,24.413111231467404
34244,177.0,18.83352477933004,3.917905560048044,18.466185312619388
34518,104.0,7.425663413029006,4.803872778172439,8.306623862918075
34762,167.0,7.662762252239583,6.262529422930995,8.48528137423857
35013,242.0,17.38958536538427,6.141244908332712,14.89966442575134
35172,122.0,6.617978881865293,5.7927120706043045,7.483314773547883
35411,683.0,25.12976312123469,8.096675916618908,20.639767440550294
35512,102.0,11.561675072877367,3.7031498156134397,9.899494936611665
35597,150.0,19.053022714433332,6.251149552114885,18.57417562100671
35716,288.0,9.97875453910462,7.091275046563788,10.63014581273465
35763,114.0,23.418856341622075,2.8245333069278225,18.894443627691185
36394,153.0,19.709615954326996,4.349343318125122,19.6468827043885
36832,819.0,27.639980506217025,8.594553080776015,23.280893453645632
36871,361.0,10.26002884449075,8.020922977817719,10.954451150103322
37102,134.0,16.953765506760572,5.625103541455702,16.673332000533065
37241,429.0,10.31826961930257,8.64476631521361,11.180339887498949
37357,290.0,9.612669564095253,7.059132289152898,10.816653826391969
37404,2866.0,21.16776308423874,15.983132730661842,27.367864366808018
37763,201.0,8.531156548908555,6.029424578737077,9.16515138991168
37896,103.0,7.000568782059385,5.18898638677949,8.06225774829855
37898,324.0,19.008234641237973,5.800016868502006,15.556349186104045
37909,1437.0,23.226775034018058,10.85036198689646,25.475478405713993
37987,123.0,22.540588775492544,5.784956796350602,18.627936010197157
38029,105.0,13.778845320146928,4.346118607711104,12.328828005937952
38317,348.0,10.504052900908334,7.6338323682434455,11.445523142259598
38771,114.0,11.767243372523142,4.804936257907768,11.045361017187261
38891,5999.0,26.29754360552239,21.102662493302038,27.85677655436824
39539,148.0,7.602250570715823,5.801980420676127,8.48528137423857
39574,268.0,8.5827610342898,7.302925114869757,9.539392014169456
39756,157.0,8.179924607149315,5.7979189875579715,8.602325267042627
39788,335.0,23.18994493289386,5.421172597125221,20.322401432901575
39873,433.0,13.396363576070467,6.93590383392965,14.491376746189438
39994,106.0,6.1234143948253035,5.571755126176202,7.280109889280518
40084,130.0,9.120073650504962,5.196606613626322,9.695359714832659
40162,809.0,13.461594972603137,10.647551665306855,14.696938456699069
40219,117.0,14.097758328630725,4.938723666851382,12.884098726725126
40355,165.0,8.027116366144636,6.035225585674901,8.602325267042627
40466,117.0,15.587762158249113,3.7498300316655406,14.352700094407323
41566,169.0,18.506801192297242,5.206649162940941,19.209372712298546
41640,1669.0,18.003699146747596,11.711450256692812,19.72308292331602
41823,111.0,14.886872595439488,4.219996112069325,12.12435565298214
42318,162.0,7.581959607662291,5.9862494279187715,8.602325267042627
42402,182.0,22.624533442986564,6.970892020645337,24.124676163629637
42440,128.0,15.273799416931022,5.435535831027111,13.96424004376894
42887,195.0,8.14410209811323,6.696830803192482,9.0
43365,132.0,20.54452853114309,5.831128708971766,18.601075237738275
43422,113.0,6.750331700774983,5.531453426213392,7.54983443527075
43563,105.0,9.52073991755411,3.9176679855839396,10.862780491200215
43672,784.0,16.39866527686113,7.816107739061084,17.11724276862369
43684,1725.0,17.321989628747627,13.20466789683351,19.1049731745428
43882,198.0,12.099764441482293,5.689524447111326,13.0
43987,175.0,13.248401896706964,7.48645343176865,14.352700094407323
44005,233.0,8.742632123329171,7.114337743130023,10.198039027185569
44387,188.0,13.710453930503828,6.032599300631922,15.165750888103101
44440,119.0,13.15649060094859,4.337540927123208,10.488088481701515
44441,794.0,13.229909659924152,10.38626697580103,14.45683229480096
44478,255.0,15.582533593753823,5.946086067091555,15.524174696260024
44778,4878.0,49.97304417543991,14.931605913511248,43.139309220245984
45043,152.0,19.482129050911826,4.742090903135779,15.0996688705415
45061,594.0,14.571253981414605,8.04233906836428,15.394804318340652
45097,123.0,11.043149628266868,5.5409779737763545,12.328828005937952
45140,683.0,12.378249446672406,10.044169738664205,13.92838827718412
45272,336.0,19.209227307441353,8.186647723363963,19.078784028338912
46282,4651.0,34.47826152540921,15.478499936076263,31.96873472629156
46445,194.0,15.058948229543217,5.007255128739388,13.490737563232042
47187,113.0,6.911122921426547,5.461444485743246,7.3484692283495345
47362,227.0,8.39199843617338,7.079362798628439,9.16515138991168
47765,3869.0,21.304050336136765,18.28519684884935,23.15167380558045
47948,214.0,11.936263689685761,7.171174004394001,13.74772708486752
48065,117.0,9.855396056679732,5.21131571744862,10.63014581273465
48132,107.0,12.216703237268586,6.223360305258127,12.806248474865697
48139,541.0,15.5555010260238,7.90269330998019,15.937377450509228
48222,171.0,14.436457486023363,6.7160271130255795,15.165750888103101
48605,550.0,11.747506711159794,9.209557150209386,12.68857754044952
48710,510.0,11.204374330840531,8.312810844908663,12.083045973594572
48953,153.0,7.322972297287335,6.058996995179918,8.306623862918075
49566,982.0,14.603903792878837,10.801189106030586,15.937377450509228
49627,106.0,7.098009910097686,5.248074624252638,7.681145747868608
49803,104.0,13.82484498078673,5.571215163090566,12.449899597988733
49815,177.0,8.1702523275361,6.18145867786769,9.0
50204,106.0,14.632010058078722,5.053829541219258,12.96148139681572
50340,5035.0,23.998165806736974,19.60029493424167,26.551836094703507
50765,191.0,8.035781042908418,6.560368161890086,8.774964387392123
50811,100.0,15.123284856824139,5.767749329313582,14.177446878757825
51156,144.0,7.507566712235452,5.421585254903149,8.48528137423857
51196,154.0,8.136698973572221,5.52002344512148,8.774964387392123
51201,142.0,7.931447770700035,5.293240718579593,8.602325267042627
51250,106.0,6.751518751360452,5.344782865815775,7.681145747868608
51417,108.0,9.630143327921708,4.961426780012673,10.04987562112089
51431,321.0,15.015172994435174,7.206769575356302,16.522711641858304
51454,199.0,8.176321783852623,6.510209228968179,9.433981132056603
51497,128.0,7.852641696151836,5.231363303774346,8.12403840463596
51523,341.0,9.314574798276936,8.02935214460569,10.488088481701515
51639,264.0,9.419175610085423,7.207885217136503,10.44030650891055
51872,206.0,40.85599388664882,6.4508517162277395,30.95157508108432
51928,372.0,9.787941537308683,8.125751905704073,10.63014581273465
52048,113.0,18.732255261083314,3.223609201001543,16.09347693943108
52063,119.0,7.532337844569256,5.185412389564044,8.306623862918075
