label,area_filled,area_convex,axis_major_length,axis_minor_length,feret_diameter_max
6823,713.0,826.0,12.382323382201395,10.422206324957067,14.247806848775006
6824,277.0,501.0,12.39358304993417,6.298486574315073,12.84523257866513
6826,2320.0,4089.0,49.09901345776704,11.601283117099053,40.32369030731191
6828,11443.0,28914.0,48.09787207399282,29.41386339453489,62.27358990776106
6829,2838.0,3517.0,21.98869897400834,15.945960678235632,25.729360660537214
6831,1452.0,1900.0,17.683603776549774,12.38406485488723,18.275666882497067
6832,477.0,563.0,11.078096785612654,8.64607373226046,13.379088160259652
6833,2118.0,4826.0,31.60720581973126,13.757330264849788,34.14674215792775
6835,142.0,171.0,8.138673347122896,5.502039834132749,9.273618495495704
6837,154.0,194.0,10.737844662655556,4.982133550036114,11.357816691600547
6840,147.0,166.0,8.265338355584188,5.344467263564272,9.273618495495704
6843,162.0,198.0,8.499573679484595,6.115745423952695,10.04987562112089
6844,1771.0,2227.0,21.25179234047292,10.037928119846125,23.259406699226016
6845,194.0,230.0,10.344201159102939,5.874952080399771,11.445523142259598
6846,105.0,126.0,8.509549950121743,4.624890895103739,9.1104335791443
6847,145.0,171.0,8.333114289354311,5.1180481485620986,9.433981132056603
6849,1297.0,1506.0,16.495022386810124,11.786968129497925,17.916472867168917
6852,591.0,758.0,12.69046478409209,8.321847775230955,14.212670403551895
6854,154.0,190.0,7.983363297555508,5.98146915805299,9.0
6855,257.0,302.0,9.33540603366203,6.6848830430342305,10.63014581273465
6856,242.0,301.0,10.809536627206322,5.994786891608352,11.575836902790225
6857,236.0,294.0,9.77495986548264,6.656894899924197,11.224972160321824
6858,598.0,717.0,12.60979515273064,8.867750754048071,14.45683229480096
6859,2971.0,3490.0,19.885239718182838,15.828620356781002,23.345235059857504
6861,174.0,205.0,8.750973839889994,5.274470213850362,9.16515138991168
6863,3791.0,6099.0,30.302127620915105,12.95244191952482,37.134889255254286
6868,1003.0,1764.0,18.737747711346643,14.139691103475782,19.1049731745428
6869,266.0,333.0,9.875845867657773,6.2841998584926015,12.449899597988733
6870,223.0,270.0,9.126409377880323,6.745549308279209,10.392304845413264
6871,1292.0,1495.0,16.022475721344772,11.55179044828534,18.547236990991408
6872,311.0,373.0,10.900135789262443,6.954794777462837,11.575836902790225
6873,367.0,428.0,10.310174923945839,6.9489418607155615,11.874342087037917
6874,1957.0,2246.0,16.908459636849866,14.541318806614969,20.273134932713294
